,CSD,BOROUGH,SCHOOL CODE,SCHOOL NAME,GRADE ,PROGRAM TYPE,CORE SUBJECT (MS CORE and 9-12 ONLY),CORE COURSE (MS CORE and 9-12 ONLY),SERVICE CATEGORY(K-9* ONLY),NUMBER OF STUDENTS / SEATS FILLED,NUMBER OF SECTIONS,AVERAGE CLASS SIZE,SIZE OF SMALLEST CLASS,SIZE OF LARGEST CLASS,DATA SOURCE,SCHOOLWIDE PUPIL-TEACHER RATIO,padded_csd,DBN
21660,25,Q,Q285,World Journalism Preparatory: A College Board School,09-12,CTT,ENGLISH,Other English,-,46.0,2.0,23.0,22.0,24.0,STARS,,25,25Q285
21661,25,Q,Q285,World Journalism Preparatory: A College Board School,09-12,CTT,MATH,Integrated Algebra,-,48.0,2.0,24.0,24.0,24.0,STARS,,25,25Q285
21662,25,Q,Q285,World Journalism Preparatory: A College Board School,09-12,CTT,MATH,Other Math,-,45.0,2.0,22.5,21.0,24.0,STARS,,25,25Q285
21663,25,Q,Q285,World Journalism Preparatory: A College Board School,09-12,CTT,SCIENCE,Earth Science,-,34.0,1.0,34.0,34.0,34.0,STARS,,25,25Q285
21664,25,Q,Q285,World Journalism Preparatory: A College Board School,09-12,CTT,SCIENCE,Living Environment,-,45.0,2.0,22.5,22.0,23.0,STARS,,25,25Q285
21665,25,Q,Q285,World Journalism Preparatory: A College Board School,09-12,CTT,SOCIAL STUDIES,Global History & Geography,-,58.0,2.0,29.0,27.0,31.0,STARS,,25,25Q285
21666,25,Q,Q285,World Journalism Preparatory: A College Board School,09-12,CTT,SOCIAL STUDIES,US History & Government,-,52.0,2.0,26.0,25.0,27.0,STARS,,25,25Q285
21667,25,Q,Q285,World Journalism Preparatory: A College Board School,,,,,,,,,,,,14.3,25,25Q285
21668,25,Q,Q294,BELL Academy,06,GEN ED,-,-,-,66.0,2.0,33.0,32.0,34.0,ATS,,25,25Q294
21669,25,Q,Q294,BELL Academy,06,CTT,-,-,-,32.0,1.0,32.0,32.0,32.0,ATS,,25,25Q294
21670,25,Q,Q294,BELL Academy,07,GEN ED,-,-,-,63.0,2.0,31.5,31.0,32.0,ATS,,25,25Q294
21671,25,Q,Q294,BELL Academy,07,CTT,-,-,-,35.0,1.0,35.0,35.0,35.0,ATS,,25,25Q294
21672,25,Q,Q294,BELL Academy,08,GEN ED,-,-,-,64.0,2.0,32.0,29.0,35.0,ATS,,25,25Q294
21673,25,Q,Q294,BELL Academy,08,CTT,-,-,-,34.0,1.0,34.0,34.0,34.0,ATS,,25,25Q294
21674,25,Q,Q294,BELL Academy,0K-09,SPEC ED,-,-,12:1:1,8.0,1.0,8.0,8.0,8.0,ATS,,25,25Q294
21675,25,Q,Q294,BELL Academy,MS Core,GEN ED,ENGLISH,MS English Core,-,194.0,6.0,32.3,30.0,34.0,STARS,,25,25Q294
21676,25,Q,Q294,BELL Academy,MS Core,GEN ED,MATH,MS Math Core,-,164.0,5.0,32.8,31.0,34.0,STARS,,25,25Q294
21677,25,Q,Q294,BELL Academy,MS Core,GEN ED,MATH,Integrated Algebra,-,30.0,1.0,30.0,30.0,30.0,STARS,,25,25Q294
21678,25,Q,Q294,BELL Academy,MS Core,GEN ED,SCIENCE,MS Science Core,-,194.0,6.0,32.3,30.0,34.0,STARS,,25,25Q294
21679,25,Q,Q294,BELL Academy,MS Core,GEN ED,SOCIAL STUDIES,MS Social Studies Core,-,194.0,6.0,32.3,30.0,34.0,STARS,,25,25Q294
21680,25,Q,Q294,BELL Academy,MS Core,CTT,ENGLISH,MS English Core,-,99.0,3.0,33.0,32.0,34.0,STARS,,25,25Q294
21681,25,Q,Q294,BELL Academy,MS Core,CTT,MATH,MS Math Core,-,99.0,3.0,33.0,32.0,34.0,STARS,,25,25Q294
21682,25,Q,Q294,BELL Academy,MS Core,CTT,SCIENCE,MS Science Core,-,99.0,3.0,33.0,32.0,34.0,STARS,,25,25Q294
21683,25,Q,Q294,BELL Academy,MS Core,CTT,SOCIAL STUDIES,MS Social Studies Core,-,99.0,3.0,33.0,32.0,34.0,STARS,,25,25Q294
21684,25,Q,Q294,BELL Academy,,,,,,,,,,,,13.2,25,25Q294
21685,25,Q,Q425,John Bowne High School,MS Core,GEN ED,ENGLISH,MS English Core,-,36.0,3.0,12.0,11.0,13.0,STARS,,25,25Q425
21686,25,Q,Q425,John Bowne High School,MS Core,GEN ED,MATH,Math A,-,48.0,4.0,12.0,10.0,16.0,STARS,,25,25Q425
21687,25,Q,Q425,John Bowne High School,MS Core,GEN ED,SCIENCE,Living Environment,-,163.0,10.0,16.3,10.0,25.0,STARS,,25,25Q425
21688,25,Q,Q425,John Bowne High School,MS Core,GEN ED,SOCIAL STUDIES,Global History & Geography,-,25.0,2.0,12.5,10.0,15.0,STARS,,25,25Q425
21689,25,Q,Q425,John Bowne High School,MS Core,CTT,ENGLISH,MS English Core,-,10.0,1.0,10.0,10.0,10.0,STARS,,25,25Q425
21690,25,Q,Q425,John Bowne High School,MS Core,CTT,MATH,Math A,-,20.0,1.0,20.0,20.0,20.0,STARS,,25,25Q425
21691,25,Q,Q425,John Bowne High School,MS Core,CTT,SOCIAL STUDIES,Global History & Geography,-,35.0,2.0,17.5,12.0,23.0,STARS,,25,25Q425
21692,25,Q,Q425,John Bowne High School,09-12,GEN ED,ENGLISH,English 9,-,678.0,22.0,30.8,22.0,35.0,STARS,,25,25Q425
21693,25,Q,Q425,John Bowne High School,09-12,GEN ED,ENGLISH,English 10,-,636.0,19.0,33.5,32.0,34.0,STARS,,25,25Q425
21694,25,Q,Q425,John Bowne High School,09-12,GEN ED,ENGLISH,English 11,-,834.0,25.0,33.4,30.0,38.0,STARS,,25,25Q425
21695,25,Q,Q425,John Bowne High School,09-12,GEN ED,ENGLISH,English 12,-,527.0,17.0,31.0,17.0,35.0,STARS,,25,25Q425
21696,25,Q,Q425,John Bowne High School,09-12,GEN ED,ENGLISH,MS English Core,-,63.0,2.0,31.5,29.0,34.0,STARS,,25,25Q425
21697,25,Q,Q425,John Bowne High School,09-12,GEN ED,ENGLISH,Other English,-,105.0,4.0,26.3,15.0,33.0,STARS,,25,25Q425
21698,25,Q,Q425,John Bowne High School,09-12,GEN ED,MATH,Integrated Algebra,-,1092.0,40.0,27.3,13.0,35.0,STARS,,25,25Q425
21699,25,Q,Q425,John Bowne High School,09-12,GEN ED,MATH,Geometry,-,858.0,29.0,29.6,16.0,34.0,STARS,,25,25Q425
21700,25,Q,Q425,John Bowne High School,09-12,GEN ED,MATH,Trigonometry,-,568.0,19.0,29.9,14.0,34.0,STARS,,25,25Q425
21701,25,Q,Q425,John Bowne High School,09-12,GEN ED,MATH,Other Math,-,119.0,4.0,29.8,29.0,31.0,STARS,,25,25Q425
21702,25,Q,Q425,John Bowne High School,09-12,GEN ED,SCIENCE,Earth Science,-,1216.0,42.0,29.0,16.0,33.0,STARS,,25,25Q425
21703,25,Q,Q425,John Bowne High School,09-12,GEN ED,SCIENCE,Living Environment,-,2356.0,87.0,27.1,10.0,34.0,STARS,,25,25Q425
21704,25,Q,Q425,John Bowne High School,09-12,GEN ED,SCIENCE,Chemistry,-,641.0,22.0,29.1,14.0,34.0,STARS,,25,25Q425
21705,25,Q,Q425,John Bowne High School,09-12,GEN ED,SCIENCE,Physics,-,235.0,8.0,29.4,16.0,33.0,STARS,,25,25Q425
21706,25,Q,Q425,John Bowne High School,09-12,GEN ED,SCIENCE,Other Science,-,1235.0,48.0,25.7,12.0,34.0,STARS,,25,25Q425
21707,25,Q,Q425,John Bowne High School,09-12,GEN ED,SOCIAL STUDIES,Global History & Geography,-,1580.0,50.0,31.6,11.0,39.0,STARS,,25,25Q425
21708,25,Q,Q425,John Bowne High School,09-12,GEN ED,SOCIAL STUDIES,US History & Government,-,891.0,27.0,33.0,14.0,39.0,STARS,,25,25Q425
21709,25,Q,Q425,John Bowne High School,09-12,GEN ED,SOCIAL STUDIES,Economics,-,24.0,1.0,24.0,24.0,24.0,STARS,,25,25Q425
21710,25,Q,Q425,John Bowne High School,09-12,GEN ED,SOCIAL STUDIES,Participation in Government,-,533.0,18.0,29.6,19.0,34.0,STARS,,25,25Q425
21711,25,Q,Q425,John Bowne High School,09-12,GEN ED,SOCIAL STUDIES,Other Social Studies,-,183.0,7.0,26.1,15.0,33.0,STARS,,25,25Q425
21712,25,Q,Q425,John Bowne High School,09-12,CTT,ENGLISH,English 9,-,32.0,1.0,32.0,32.0,32.0,STARS,,25,25Q425
21713,25,Q,Q425,John Bowne High School,09-12,CTT,ENGLISH,English 10,-,32.0,1.0,32.0,32.0,32.0,STARS,,25,25Q425
21714,25,Q,Q425,John Bowne High School,09-12,CTT,ENGLISH,English 11,-,33.0,1.0,33.0,33.0,33.0,STARS,,25,25Q425
21715,25,Q,Q425,John Bowne High School,09-12,CTT,ENGLISH,English 12,-,31.0,1.0,31.0,31.0,31.0,STARS,,25,25Q425
21716,25,Q,Q425,John Bowne High School,09-12,CTT,MATH,Integrated Algebra,-,23.0,1.0,23.0,23.0,23.0,STARS,,25,25Q425
21717,25,Q,Q425,John Bowne High School,09-12,CTT,SCIENCE,Earth Science,-,61.0,2.0,30.5,30.0,31.0,STARS,,25,25Q425
21718,25,Q,Q425,John Bowne High School,09-12,CTT,SCIENCE,Living Environment,-,59.0,2.0,29.5,28.0,31.0,STARS,,25,25Q425
21719,25,Q,Q425,John Bowne High School,09-12,CTT,SCIENCE,Other Science,-,15.0,1.0,15.0,15.0,15.0,STARS,,25,25Q425
21720,25,Q,Q425,John Bowne High School,09-12,CTT,SOCIAL STUDIES,Global History & Geography,-,96.0,3.0,32.0,31.0,33.0,STARS,,25,25Q425
21721,25,Q,Q425,John Bowne High School,09-12,CTT,SOCIAL STUDIES,US History & Government,-,32.0,1.0,32.0,32.0,32.0,STARS,,25,25Q425
21722,25,Q,Q425,John Bowne High School,09-12,CTT,SOCIAL STUDIES,Participation in Government,-,33.0,1.0,33.0,33.0,33.0,STARS,,25,25Q425
21723,25,Q,Q425,John Bowne High School,09-12,SPEC ED,ENGLISH,English 9,-,51.0,4.0,12.8,10.0,16.0,STARS,,25,25Q425
21724,25,Q,Q425,John Bowne High School,09-12,SPEC ED,ENGLISH,English 10,-,21.0,2.0,10.5,10.0,11.0,STARS,,25,25Q425
21725,25,Q,Q425,John Bowne High School,09-12,SPEC ED,ENGLISH,English 11,-,27.0,2.0,13.5,13.0,14.0,STARS,,25,25Q425
21726,25,Q,Q425,John Bowne High School,09-12,SPEC ED,ENGLISH,Other English,-,14.0,1.0,14.0,14.0,14.0,STARS,,25,25Q425
21727,25,Q,Q425,John Bowne High School,09-12,SPEC ED,MATH,Integrated Algebra,-,78.0,6.0,13.0,10.0,16.0,STARS,,25,25Q425
21728,25,Q,Q425,John Bowne High School,09-12,SPEC ED,MATH,Geometry,-,50.0,4.0,12.5,11.0,15.0,STARS,,25,25Q425
21729,25,Q,Q425,John Bowne High School,09-12,SPEC ED,SCIENCE,Earth Science,-,110.0,8.0,13.8,12.0,15.0,STARS,,25,25Q425
21730,25,Q,Q425,John Bowne High School,09-12,SPEC ED,SCIENCE,Living Environment,-,111.0,9.0,12.3,10.0,15.0,STARS,,25,25Q425
21731,25,Q,Q425,John Bowne High School,09-12,SPEC ED,SCIENCE,Other Science,-,16.0,1.0,16.0,16.0,16.0,STARS,,25,25Q425
21732,25,Q,Q425,John Bowne High School,09-12,SPEC ED,SOCIAL STUDIES,Global History & Geography,-,84.0,6.0,14.0,10.0,16.0,STARS,,25,25Q425
21733,25,Q,Q425,John Bowne High School,09-12,SPEC ED,SOCIAL STUDIES,US History & Government,-,40.0,3.0,13.3,10.0,15.0,STARS,,25,25Q425
21734,25,Q,Q425,John Bowne High School,09-12,SPEC ED,SOCIAL STUDIES,Participation in Government,-,22.0,2.0,11.0,10.0,12.0,STARS,,25,25Q425
21735,25,Q,Q425,John Bowne High School,,,,,,,,,,,,18.8,25,25Q425
21736,25,Q,Q460,Flushing High School,09-12,GEN ED,ENGLISH,English 9,-,597.0,20.0,29.9,20.0,35.0,STARS,,25,25Q460
21737,25,Q,Q460,Flushing High School,09-12,GEN ED,ENGLISH,English 10,-,612.0,18.0,34.0,31.0,36.0,STARS,,25,25Q460
21738,25,Q,Q460,Flushing High School,09-12,GEN ED,ENGLISH,English 11,-,555.0,17.0,32.6,22.0,34.0,STARS,,25,25Q460
21739,25,Q,Q460,Flushing High School,09-12,GEN ED,ENGLISH,English 12,-,130.0,4.0,32.5,32.0,33.0,STARS,,25,25Q460
21740,25,Q,Q460,Flushing High School,09-12,GEN ED,ENGLISH,Other English,-,617.0,20.0,30.9,20.0,36.0,STARS,,25,25Q460
21741,25,Q,Q460,Flushing High School,09-12,GEN ED,MATH,Integrated Algebra,-,1693.0,61.0,27.8,14.0,35.0,STARS,,25,25Q460
21742,25,Q,Q460,Flushing High School,09-12,GEN ED,MATH,Geometry,-,1044.0,36.0,29.0,10.0,37.0,STARS,,25,25Q460
21743,25,Q,Q460,Flushing High School,09-12,GEN ED,MATH,Trigonometry,-,57.0,2.0,28.5,22.0,35.0,STARS,,25,25Q460
21744,25,Q,Q460,Flushing High School,09-12,GEN ED,MATH,Other Math,-,46.0,2.0,23.0,18.0,28.0,STARS,,25,25Q460
21745,25,Q,Q460,Flushing High School,09-12,GEN ED,SCIENCE,Earth Science,-,1411.0,45.0,31.4,22.0,35.0,STARS,,25,25Q460
21746,25,Q,Q460,Flushing High School,09-12,GEN ED,SCIENCE,Living Environment,-,2230.0,74.0,30.1,19.0,35.0,STARS,,25,25Q460
21747,25,Q,Q460,Flushing High School,09-12,GEN ED,SCIENCE,Chemistry,-,372.0,13.0,28.6,15.0,34.0,STARS,,25,25Q460
21748,25,Q,Q460,Flushing High School,09-12,GEN ED,SCIENCE,Physics,-,177.0,6.0,29.5,29.0,30.0,STARS,,25,25Q460
21749,25,Q,Q460,Flushing High School,09-12,GEN ED,SCIENCE,Other Science,-,231.0,8.0,28.9,14.0,35.0,STARS,,25,25Q460
21750,25,Q,Q460,Flushing High School,09-12,GEN ED,SOCIAL STUDIES,Global History & Geography,-,1771.0,58.0,30.5,10.0,37.0,STARS,,25,25Q460
21751,26,Q,Q026,P.S. 026 Rufus King,0K-09,SPEC ED,-,-,12:1,10.0,1.0,10.0,10.0,10.0,ATS,,26,26Q026
21752,25,Q,Q460,Flushing High School,09-12,GEN ED,SOCIAL STUDIES,US History & Government,-,599.0,19.0,31.5,16.0,35.0,STARS,,25,25Q460
21753,25,Q,Q460,Flushing High School,09-12,GEN ED,SOCIAL STUDIES,Economics,-,354.0,11.0,32.2,21.0,38.0,STARS,,25,25Q460
21754,25,Q,Q460,Flushing High School,09-12,GEN ED,SOCIAL STUDIES,Participation in Government,-,156.0,5.0,31.2,27.0,34.0,STARS,,25,25Q460
21755,25,Q,Q460,Flushing High School,09-12,GEN ED,SOCIAL STUDIES,Other Social Studies,-,482.0,17.0,28.4,12.0,34.0,STARS,,25,25Q460
21756,25,Q,Q460,Flushing High School,09-12,CTT,ENGLISH,English 9,-,69.0,3.0,23.0,18.0,27.0,STARS,,25,25Q460
21757,25,Q,Q460,Flushing High School,09-12,CTT,ENGLISH,English 10,-,67.0,2.0,33.5,33.0,34.0,STARS,,25,25Q460
21758,25,Q,Q460,Flushing High School,09-12,CTT,ENGLISH,English 12,-,92.0,3.0,30.7,30.0,31.0,STARS,,25,25Q460
21759,25,Q,Q460,Flushing High School,09-12,CTT,ENGLISH,Other English,-,69.0,3.0,23.0,18.0,27.0,STARS,,25,25Q460
21760,25,Q,Q460,Flushing High School,09-12,CTT,MATH,Integrated Algebra,-,244.0,9.0,27.1,17.0,35.0,STARS,,25,25Q460
21761,25,Q,Q460,Flushing High School,09-12,CTT,MATH,Geometry,-,34.0,1.0,34.0,34.0,34.0,STARS,,25,25Q460
21762,25,Q,Q460,Flushing High School,09-12,CTT,SCIENCE,Earth Science,-,92.0,3.0,30.7,26.0,33.0,STARS,,25,25Q460
21763,25,Q,Q460,Flushing High School,09-12,CTT,SCIENCE,Living Environment,-,295.0,10.0,29.5,25.0,35.0,STARS,,25,25Q460
21764,25,Q,Q460,Flushing High School,09-12,CTT,SCIENCE,Other Science,-,34.0,1.0,34.0,34.0,34.0,STARS,,25,25Q460
21765,25,Q,Q460,Flushing High School,09-12,CTT,SOCIAL STUDIES,Global History & Geography,-,144.0,5.0,28.8,21.0,36.0,STARS,,25,25Q460
21766,25,Q,Q460,Flushing High School,09-12,CTT,SOCIAL STUDIES,US History & Government,-,67.0,2.0,33.5,33.0,34.0,STARS,,25,25Q460
21767,25,Q,Q460,Flushing High School,09-12,CTT,SOCIAL STUDIES,Economics,-,34.0,1.0,34.0,34.0,34.0,STARS,,25,25Q460
21768,25,Q,Q460,Flushing High School,09-12,SPEC ED,ENGLISH,English 9,-,42.0,4.0,10.5,8.0,14.0,STARS,,25,25Q460
21769,25,Q,Q460,Flushing High School,09-12,SPEC ED,ENGLISH,English 10,-,23.0,2.0,11.5,11.0,12.0,STARS,,25,25Q460
21770,25,Q,Q460,Flushing High School,09-12,SPEC ED,ENGLISH,English 11,-,27.0,2.0,13.5,12.0,15.0,STARS,,25,25Q460
21771,25,Q,Q460,Flushing High School,09-12,SPEC ED,ENGLISH,Other English,-,42.0,4.0,10.5,8.0,14.0,STARS,,25,25Q460
21772,25,Q,Q460,Flushing High School,09-12,SPEC ED,MATH,Integrated Algebra,-,149.0,11.0,13.5,8.0,18.0,STARS,,25,25Q460
21773,25,Q,Q460,Flushing High School,09-12,SPEC ED,MATH,Geometry,-,11.0,1.0,11.0,11.0,11.0,STARS,,25,25Q460
21774,25,Q,Q460,Flushing High School,09-12,SPEC ED,SCIENCE,Earth Science,-,43.0,3.0,14.3,13.0,15.0,STARS,,25,25Q460
21775,25,Q,Q460,Flushing High School,09-12,SPEC ED,SCIENCE,Living Environment,-,134.0,10.0,13.4,8.0,17.0,STARS,,25,25Q460
21776,25,Q,Q460,Flushing High School,09-12,SPEC ED,SCIENCE,Other Science,-,16.0,1.0,16.0,16.0,16.0,STARS,,25,25Q460
21777,25,Q,Q460,Flushing High School,09-12,SPEC ED,SOCIAL STUDIES,Global History & Geography,-,83.0,7.0,11.9,5.0,16.0,STARS,,25,25Q460
21778,25,Q,Q460,Flushing High School,09-12,SPEC ED,SOCIAL STUDIES,US History & Government,-,20.0,2.0,10.0,10.0,10.0,STARS,,25,25Q460
21779,25,Q,Q460,Flushing High School,,,,,,,,,,,,17.6,25,25Q460
21780,25,Q,Q499,"The Queens College School for Math, Science and Technology",0K,GEN ED,-,-,-,39.0,2.0,19.5,19.0,20.0,ATS,,25,25Q499
21781,25,Q,Q499,"The Queens College School for Math, Science and Technology",01,GEN ED,-,-,-,52.0,2.0,26.0,25.0,27.0,ATS,,25,25Q499
21782,25,Q,Q499,"The Queens College School for Math, Science and Technology",02,GEN ED,-,-,-,49.0,2.0,24.5,24.0,25.0,ATS,,25,25Q499
21783,25,Q,Q499,"The Queens College School for Math, Science and Technology",03,GEN ED,-,-,-,49.0,2.0,24.5,24.0,25.0,ATS,,25,25Q499
21784,25,Q,Q499,"The Queens College School for Math, Science and Technology",04,GEN ED,-,-,-,50.0,2.0,25.0,24.0,26.0,ATS,,25,25Q499
21785,25,Q,Q499,"The Queens College School for Math, Science and Technology",05,GEN ED,-,-,-,51.0,2.0,25.5,24.0,27.0,ATS,,25,25Q499
21786,25,Q,Q499,"The Queens College School for Math, Science and Technology",06,GEN ED,-,-,-,57.0,2.0,28.5,27.0,30.0,ATS,,25,25Q499
21787,26,Q,Q026,P.S. 026 Rufus King,,,,,,,,,,,,16.0,26,26Q026
21788,25,Q,Q499,"The Queens College School for Math, Science and Technology",07,GEN ED,-,-,-,48.0,2.0,24.0,23.0,25.0,ATS,,25,25Q499
21789,25,Q,Q499,"The Queens College School for Math, Science and Technology",08,GEN ED,-,-,-,46.0,2.0,23.0,23.0,23.0,ATS,,25,25Q499
21790,25,Q,Q499,"The Queens College School for Math, Science and Technology",0K-09,SPEC ED,-,-,12:1,9.0,1.0,9.0,9.0,9.0,ATS,,25,25Q499
21791,25,Q,Q499,"The Queens College School for Math, Science and Technology",0K-09,SPEC ED,-,-,12:1:1,10.0,1.0,10.0,10.0,10.0,ATS,,25,25Q499
21792,25,Q,Q499,"The Queens College School for Math, Science and Technology",MS Core,GEN ED,ENGLISH,MS English Core,-,151.0,6.0,25.2,23.0,30.0,STARS,,25,25Q499
21793,25,Q,Q499,"The Queens College School for Math, Science and Technology",MS Core,GEN ED,MATH,MS Math Core,-,94.0,4.0,23.5,23.0,25.0,STARS,,25,25Q499
21794,25,Q,Q499,"The Queens College School for Math, Science and Technology",MS Core,GEN ED,MATH,Math A,-,57.0,2.0,28.5,27.0,30.0,STARS,,25,25Q499
21795,25,Q,Q499,"The Queens College School for Math, Science and Technology",MS Core,GEN ED,SCIENCE,MS Science Core,-,46.0,2.0,23.0,23.0,23.0,STARS,,25,25Q499
21796,25,Q,Q499,"The Queens College School for Math, Science and Technology",MS Core,GEN ED,SCIENCE,Living Environment,-,105.0,4.0,26.3,23.0,30.0,STARS,,25,25Q499
21797,25,Q,Q499,"The Queens College School for Math, Science and Technology",MS Core,GEN ED,SOCIAL STUDIES,MS Social Studies Core,-,151.0,6.0,25.2,23.0,30.0,STARS,,25,25Q499
21798,25,Q,Q499,"The Queens College School for Math, Science and Technology",,,,,,,,,,,,17.8,25,25Q499
21799,25,Q,Q525,Townsend Harris High School,09-12,GEN ED,ENGLISH,English 9,-,281.0,9.0,31.2,29.0,34.0,STARS,,25,25Q525
21800,25,Q,Q525,Townsend Harris High School,09-12,GEN ED,ENGLISH,English 10,-,275.0,9.0,30.6,24.0,34.0,STARS,,25,25Q525
21801,25,Q,Q525,Townsend Harris High School,09-12,GEN ED,ENGLISH,English 11,-,269.0,9.0,29.9,21.0,34.0,STARS,,25,25Q525
21802,25,Q,Q525,Townsend Harris High School,09-12,GEN ED,ENGLISH,English 12,-,272.0,9.0,30.2,27.0,34.0,STARS,,25,25Q525
21803,25,Q,Q525,Townsend Harris High School,09-12,GEN ED,ENGLISH,Other English,-,465.0,15.0,31.0,15.0,34.0,STARS,,25,25Q525
21804,25,Q,Q525,Townsend Harris High School,09-12,GEN ED,MATH,Integrated Algebra,-,38.0,2.0,19.0,18.0,20.0,STARS,,25,25Q525
21805,25,Q,Q525,Townsend Harris High School,09-12,GEN ED,MATH,Geometry,-,297.0,9.0,33.0,30.0,34.0,STARS,,25,25Q525
21806,25,Q,Q525,Townsend Harris High School,09-12,GEN ED,MATH,Trigonometry,-,280.0,9.0,31.1,28.0,34.0,STARS,,25,25Q525
21807,25,Q,Q525,Townsend Harris High School,09-12,GEN ED,SCIENCE,Living Environment,-,442.0,14.0,31.6,26.0,34.0,STARS,,25,25Q525
21808,25,Q,Q525,Townsend Harris High School,09-12,GEN ED,SCIENCE,Chemistry,-,586.0,18.0,32.6,30.0,34.0,STARS,,25,25Q525
21809,25,Q,Q525,Townsend Harris High School,09-12,GEN ED,SCIENCE,Physics,-,538.0,18.0,29.9,24.0,34.0,STARS,,25,25Q525
21810,25,Q,Q525,Townsend Harris High School,09-12,GEN ED,SCIENCE,Other Science,-,292.0,11.0,26.5,20.0,34.0,STARS,,25,25Q525
21811,25,Q,Q525,Townsend Harris High School,09-12,GEN ED,SOCIAL STUDIES,Global History & Geography,-,556.0,18.0,30.9,22.0,34.0,STARS,,25,25Q525
21812,25,Q,Q525,Townsend Harris High School,09-12,GEN ED,SOCIAL STUDIES,US History & Government,-,270.0,9.0,30.0,23.0,34.0,STARS,,25,25Q525
21813,25,Q,Q525,Townsend Harris High School,09-12,GEN ED,SOCIAL STUDIES,Participation in Government,-,272.0,9.0,30.2,16.0,34.0,STARS,,25,25Q525
21814,25,Q,Q525,Townsend Harris High School,09-12,GEN ED,SOCIAL STUDIES,Other Social Studies,-,155.0,7.0,22.1,11.0,34.0,STARS,,25,25Q525
21815,25,Q,Q525,Townsend Harris High School,,,,,,,,,,,,19.8,25,25Q525
21816,25,Q,Q540,Queens Academy High School,09-12,GEN ED,ENGLISH,Other English,-,462.0,21.0,22.0,10.0,32.0,STARS,,25,25Q540
21817,25,Q,Q540,Queens Academy High School,09-12,GEN ED,MATH,Integrated Algebra,-,276.0,12.0,23.0,12.0,35.0,STARS,,25,25Q540
21818,25,Q,Q540,Queens Academy High School,09-12,GEN ED,SCIENCE,Earth Science,-,307.0,14.0,21.9,12.0,31.0,STARS,,25,25Q540
21819,25,Q,Q540,Queens Academy High School,09-12,GEN ED,SCIENCE,Living Environment,-,267.0,14.0,19.1,10.0,27.0,STARS,,25,25Q540
21820,25,Q,Q540,Queens Academy High School,09-12,GEN ED,SCIENCE,Physics,-,32.0,1.0,32.0,32.0,32.0,STARS,,25,25Q540
21821,25,Q,Q540,Queens Academy High School,09-12,GEN ED,SCIENCE,Other Science,-,39.0,2.0,19.5,17.0,22.0,STARS,,25,25Q540
21822,25,Q,Q540,Queens Academy High School,09-12,GEN ED,SOCIAL STUDIES,Global History & Geography,-,204.0,9.0,22.7,11.0,34.0,STARS,,25,25Q540
21823,25,Q,Q540,Queens Academy High School,09-12,GEN ED,SOCIAL STUDIES,US History & Government,-,152.0,6.0,25.3,16.0,33.0,STARS,,25,25Q540
21824,25,Q,Q540,Queens Academy High School,09-12,GEN ED,SOCIAL STUDIES,Economics,-,94.0,3.0,31.3,31.0,32.0,STARS,,25,25Q540
21825,25,Q,Q540,Queens Academy High School,09-12,GEN ED,SOCIAL STUDIES,Participation in Government,-,101.0,4.0,25.3,12.0,33.0,STARS,,25,25Q540
21826,25,Q,Q540,Queens Academy High School,,,,,,,,,,,,16.4,25,25Q540
21827,25,Q,Q670,Robert F. Kennedy Community High School,09-12,GEN ED,ENGLISH,English 9,-,108.0,4.0,27.0,21.0,33.0,STARS,,25,25Q670
21828,25,Q,Q670,Robert F. Kennedy Community High School,09-12,GEN ED,ENGLISH,English 10,-,163.0,5.0,32.6,29.0,34.0,STARS,,25,25Q670
21829,25,Q,Q670,Robert F. Kennedy Community High School,09-12,GEN ED,ENGLISH,English 11,-,112.0,4.0,28.0,20.0,34.0,STARS,,25,25Q670
21830,25,Q,Q670,Robert F. Kennedy Community High School,09-12,GEN ED,ENGLISH,English 12,-,125.0,4.0,31.3,24.0,34.0,STARS,,25,25Q670
21831,25,Q,Q670,Robert F. Kennedy Community High School,09-12,GEN ED,ENGLISH,Other English,-,100.0,3.0,33.3,33.0,34.0,STARS,,25,25Q670
21832,25,Q,Q670,Robert F. Kennedy Community High School,09-12,GEN ED,MATH,Integrated Algebra,-,147.0,5.0,29.4,19.0,33.0,STARS,,25,25Q670
21833,25,Q,Q670,Robert F. Kennedy Community High School,09-12,GEN ED,MATH,Geometry,-,183.0,6.0,30.5,21.0,34.0,STARS,,25,25Q670
21834,25,Q,Q670,Robert F. Kennedy Community High School,09-12,GEN ED,MATH,Trigonometry,-,118.0,4.0,29.5,25.0,32.0,STARS,,25,25Q670
21835,25,Q,Q670,Robert F. Kennedy Community High School,09-12,GEN ED,MATH,Other Math,-,30.0,1.0,30.0,30.0,30.0,STARS,,25,25Q670
21836,25,Q,Q670,Robert F. Kennedy Community High School,09-12,GEN ED,SCIENCE,Earth Science,-,160.0,6.0,26.7,15.0,32.0,STARS,,25,25Q670
21837,25,Q,Q670,Robert F. Kennedy Community High School,09-12,GEN ED,SCIENCE,Living Environment,-,226.0,9.0,25.1,15.0,31.0,STARS,,25,25Q670
21838,25,Q,Q670,Robert F. Kennedy Community High School,09-12,GEN ED,SCIENCE,Chemistry,-,137.0,4.0,34.3,33.0,35.0,STARS,,25,25Q670
